Time_ms,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,V7_mV,V8_mV,V9_mV,u1_mV,u2_mV,u3_mV,u4_mV,u5_mV,u6_mV,u7_mV,u8_mV,u9_mV
72,22.94720426852,24.257166094265,25.9389527467635,24.2571668544018,25.211505057716,26.5477145215096,25.9389542016348,26.547714615212,27.3661575318246,0.53482040483062,0.286989791126584,-0.0311860636199096,0.286989647317845,0.106439173520105,-0.146357210751967,-0.0311863388653013,-0.1463572284794,-0.301197780503423
74,22.6271609192609,23.9091988099629,25.5996907866591,23.9091994603063,24.863751247082,26.2461333908537,25.59969235035,26.2461335427212,27.176756869744,0.537338367899756,0.294790662160805,-0.0250321462246649,0.294790539123613,0.11419965704062,-0.147332098815487,-0.0250324420580126,-0.147332127546568,-0.323396000704963
76,22.3153162430063,23.5648691226703,25.2485544719835,23.5648696841325,24.5122306765921,25.9211322924773,25.2485561851573,25.9211325432423,26.9367079949933,0.535086343125858,0.29868445056628,-0.0198506173537522,0.298684344344512,0.119453882989565,-0.147095070516971,-0.0198509414679373,-0.147095117958511,-0.339231014588199
78,22.0123247424155,23.2261316147852,24.8904226351392,23.2261321082972,24.1603559373378,25.5793774613581,24.8904245444249,25.5793778642129,26.6566157740611,0.528954179360069,0.299315044954443,-0.0155508254610449,0.299314951588133,0.12256989976052,-0.145893631088086,-0.0155511866777643,-0.145893707303406,-0.349695474270154
80,21.7185891410183,22.8945006513401,24.5293642662784,22.8945010939768,23.8109125626786,25.2265155208311,24.529366414214,25.2265161328078,26.3456217184992,0.519724225732582,0.297254484095838,-0.0120440393088464,0.29725440035443,0.123879254916144,-0.143937520409285,-0.0120444456757312,-0.143937636188088,-0.355660314816596
82,21.4342999284276,22.5711096610911,24.168736976516,22.5711100645366,23.4661377938562,24.8672941976091,24.1687393951905,24.8672950725214,26.0115657060972,0.508080975761181,0.293008867449217,-0.0092449504453181,0.293008791122434,0.123679218228614,-0.141404425187045,-0.00924540803316749,-0.141404590710524,-0.357888224210034
84,21.1594706710735,22.2567642979997,23.8112747994893,22.2567646686389,23.1277910440527,24.5056698390675,23.8112775077634,24.5056710226845,25.6611332862816,0.494619789183649,0.287023700797431,-0.00707288196488299,0.287023630677215,0.122234854581039,-0.138444916916608,-0.00707339434174178,-0.1384451408435,-0.357046109575692
86,20.8939694210773,21.9519901196656,23.4591666352605,21.9519904595624,22.7972170085987,24.1449033113841,23.4591696386591,24.1449048387414,25.2999884781277,0.47985509298726,0.279689017824205,-0.00545248632616546,0.279688953519984,0.11978122594271,-0.135186452506469,-0.00545305453723339,-0.135186741465345,-0.353716078481646
88,20.6375465189176,21.6570753171189,23.1141264438604,21.6570756253182,22.4754022435383,23.7876456618635,23.1141297361022,23.7876475562752,24.9328930003521,0.464228148519334,0.271344324456514,-0.00431399770673155,0.271344266149001,0.116525715006374,-0.131736553044002,-0.00431462056354792,-0.131736911445667,-0.348404968032917
90,20.3898590594961,21.3721089437456,22.7774561304055,21.372109217549,22.1630259130598,23.4360147454119,22.7774596957208,23.4360170186852,24.5638131846618,0.448114361481499,0.262283304527525,-0.00359319080194338,0.26228325272717,0.112650362999438,-0.128185361912941,-0.00359386532119039,-0.128185791991247,-0.341552633644901
92,20.150492272344,21.0970150215578,22.4501019275595,21.0970152575913,21.8605052982412,23.0916638537294,22.4501057432151,23.0916665071413,24.1960158127887,0.431830096932176,0.25275822718775,-0.00323118737891589,0.252758182532888,0.108314119936019,-0.12460776931046,-0.00323190925957268,-0.124608271307173,-0.333539219898637
94,19.9189780567532,20.8315828494944,22.1327049618643,20.8315830445051,21.5680365651725,22.7558432457451,22.1327090005468,22.7558462714453,23.8321540188344,0.415638986136462,0.242984026617925,-0.00317421043731691,0.242983989724067,0.103654944843974,-0.121065238572912,-0.00317497451216079,-0.121065811002616,-0.324691599807369
96,19.6948109029011,20.5754937991953,21.8256465857945,20.5754939505831,21.2856312102834,22.4294553529925,21.8256508176784,22.4294587355925,23.4743442935785,0.399757739689952,0.233142057424709,-0.00337333391220201,0.233142028783832,0.0987917363747027,-0.117607426583917,-0.00337413453858409,-0.117608066535277,-0.315289116748565
98,19.477461426445,20.3283448573015,21.529088970132,20.3283449634222,21.0131485387469,22.1131043228762,21.5290933645679,22.1131080410651,23.1242355284106,0.384361494511116,0.223383548502584,-0.00378425552968237,0.223383528425711,0.0938260956517815,-0.114273648444096,-0.00378508690912986,-0.114274351885309,-0.30556873996257
100,19.2663877380147,20.0896691553281,21.2430113760237,20.08966921562,20.7503244827678,21.8071404620827,21.2430159028501,21.8071444901674,22.7830709426968,0.369588728775773,0.213832784976847,-0.0043670931721143,0.213832773570299,0.0888439400754442,-0.111094219623521,-0.0043679495984588,-0.111094981693727,-0.295729714632491
102,19.0610448639899,19.858953718257,20.9672424648932,19.8589537332396,20.4967970321526,21.5117000568669,20.9672470954082,21.5117043661801,22.451743643853,0.35554577733491,0.204590048615174,-0.00508619933611748,0.204590045780563,0.0839169902523187,-0.108091691422528,-0.00508707537967904,-0.108092506697952,-0.285937775633105
104,18.8608924283101,19.6356546574024,20.7014889586208,19.635654628591,20.2521285249996,21.2267409745595,20.7014936662628,21.2267455347013,22.1308464771179,0.342310979466096,0.195734342340787,-0.00590998537191007,0.195734347791712,0.0791041509196838,-0.105281988146616,-0.00591087600708066,-0.105282850876053,-0.276328975125841
106,18.6654007971127,19.4192100284116,20.4453609268111,19.4192099581831,20.015825033539,20.9520743902187,20.4453656876003,20.9520791701243,21.8207167327136,0.32993847849631,0.187325920592917,-0.00681073690110508,0.187325933879629,0.0744528122121441,-0.102675445507547,-0.00681163759140022,-0.102676349813742,-0.267013184503356
108,18.4740558770669,19.20905057152,20.1983939551602,19.2090504629553,19.7873530686902,20.6873929360337,20.1983987479495,20.6873979048629,21.5214761991244,0.318461696802592,0.179408645414394,-0.00776442686616973,0.179408665953414,0.0700000663958288,-0.100277747381579,-0.00776533361028612,-0.100278687430505,-0.258077283071907
110,18.2863627469639,19.0046085483201,19.9600684316125,19.0046084050409,19.5661538250795,20.4322955426704,19.9600732381906,20.432300670529,21.2330669717406,0.307896513152201,0.172012171968997,-0.00875050868295337,0.172012199075646,0.0657738774132924,-0.0980907735402008,-0.0087514180355566,-0.0980917436757924,-0.249588069973421
112,18.1018482902838,18.8053248833789,19.7298261766585,18.8053247093921,19.3516551821301,20.1863092147437,19.72983098174,20.1863144732488,20.9552833743365,0.298244134043073,0.165153967720296,-0.00975168258731287,0.165154000637043,0.0617941831131513,-0.0961133387087056,-0.00975259165721371,-0.0961143335607396,-0.241594935709589
114,17.9200629810358,18.6106548093518,19.5070846383698,18.6106546089084,19.1432816759932,19.9489079688399,19.5070894295011,19.9489133315441,20.6878002979361,0.289493690931958,0.158841182951757,-0.010753649569505,0.158841220873862,0.0580739386415218,-0.0943418472677892,-0.0107545560000719,-0.094342861833147,-0.23413228758504
116,17.740581960949,18.4200722066331,19.2912488678136,18.4200719841051,18.9404626510991,19.7195291546022,19.2912536352189,19.7195345972916,20.4301982285055,0.281624565751962,0.153072356988955,-0.0117448492580796,0.153072399089134,0.0546201104794853,-0.092770849501486,-0.0117457511999151,-0.0927718791992629,-0.227221754994242
118,17.5630055330672,18.2330728160843,19.081721485527,18.2330725758598,18.7426387945607,19.4975873737298,19.0817262219124,19.4975928746134,20.1819852078448,0.274608455689676,0.147838969492444,-0.012716184560642,0.147839014940272,0.0514345946773117,-0.09139351493344,-0.0127170806340005,-0.0913945556412947,-0.22087418561252
120,17.3869591815147,18.0491764904002,18.8779108446951,18.0491762367973,18.5492672499572,19.2824862079267,18.8779155450271,19.2824917477343,19.9426159576414,0.268411193330306,0.143126837485329,-0.0136607437009949,0.143126885463859,0.048515071584316,-0.0902020287161864,-0.0136616329534663,-0.0902030767883854,-0.215091440160076
122,17.2120932127155,17.8679286357673,18.6792375897407,17.8679283729651,18.359825494526,19.0736279633509,18.67924225101,19.0736335253538,19.7115083845582,0.262994332177331,0.138917360326935,-0.014573523597049,0.138917410045745,0.0458557916626452,-0.0891879185317841,-0.0145744054593054,-0.0891889708032026,-0.209867997710066
124,17.0380821022807,17.6889009809308,18.4851398013225,17.6889007129149,18.1738141534439,18.8704216346376,18.4851444223044,18.8704272046075,19.4880576785988,0.258316511703694,0.135188616004222,-0.0154511615246897,0.135188666709405,0.0434482850939926,-0.0883423190268906,-0.0154520357649958,-0.0883433728055173,-0.20519238105776
126,16.8646236184259,17.5116917959442,18.2950769083048,17.5116915264654,17.9907589116484,18.6722892852628,18.2950814893215,18.6722948513832,19.2716482127625,0.254334618459979,0.131916315006732,-0.0162916798261231,0.131916365988817,0.0412819947861037,-0.0876561834088039,-0.0162925465054081,-0.0876572364589863,-0.201048412727135
128,16.6914377822588,17.3359256685957,18.108532535944,17.3359254011392,17.8102116691767,18.4786710334453,18.1085370786376,18.4786765861869,19.0616634481992,0.251004759297459,0.129074619135709,-0.0170942481730261,0.129074669735307,0.0393448342453222,-0.0871204502480884,-0.0170951076019765,-0.087121500767034,-0.197416312383632
130,16.5182657153621,17.1612529325911,17.9250164470177,17.1612526703553,17.6317510715467,18.2890288230403,17.9250209541364,18.2890343550116,18.8574940448753,0.248283063759389,0.126636834030378,-0.017858966447427,0.126636883642371,0.0376236716850236,-0.0867261725826197,-0.0178598191459182,-0.0867272191719464,-0.194273646931638
132,16.3448684163045,16.9873488285169,17.7440657192349,16.9873485743997,17.4549825321876,18.1028491476086,17.7440701944363,18.1028546533908,18.6585443721941,0.246126332982803,0.124575985320967,-0.0185866700944542,0.124576033397056,0.0361047432436432,-0.0864646158800911,-0.0185875167545404,-0.0864656575147021,-0.191596144842103
134,16.1710254999908,16.8139124665493,17.5652452884866,16.8139122231405,17.2795378497175,17.9196448833486,17.5652497361607,17.919650359322,18.4642376067995,0.244492552374642,0.12286528904437,-0.0192787587438456,0.122865335094574,0.0347739995642576,-0.0863273306418716,-0.0192796001960066,-0.0863283666369404,-0.189358386435228
136,15.9965339270657,16.6406656489016,17.3881479736987,16.6406654184819,17.1050745093053,17.7389563732483,17.3881523988111,17.7389618174169,18.2740195958312,0.243341284909159,0.121478527361829,-0.01993704800074,0.121478570954646,0.0336173908539451,-0.0863062045948541,-0.0199378851844625,-0.0863072345728012,-0.187534381832396
138,15.8212067448088,16.4673516001459,17.2123940855456,16.4673513846899,16.9312747445504,17.5603518909762,17.2123984935011,17.5603573027952,18.0873616534357,0.242633961225324,0.120390340588579,-0.0205636435431371,0.120390381350485,0.0326210963406088,-0.0863934985723037,-0.0205644774808517,-0.0863945224300926,-0.186098048207129
140,15.6448718561278,16.2937336448567,17.037630708322,16.2937334460407,16.7578444249023,17.3834275993922,17.0376351048483,17.3834329796019,17.9037624462881,0.242334081612383,0.119576446504507,-0.0211608361590655,0.119576484118317,0.0317717037067341,-0.0865818695873658,-0.0211616679344949,-0.0865828874650331,-0.18502359733409
142,15.4673708290388,16.1195938643481,16.8635307320872,16.1195936835614,16.5845118226724,17.2078071046704,16.8635351231384,17.2078124551385,17.7227491114811,0.242407343927919,0.119013797262856,-0.0217310159314215,0.119013831465731,0.0310563451003285,-0.0868643837260472,-0.0217318466710028,-0.0868653959770802,-0.184285844387467
144,15.2885577557047,15.9447317577488,16.6897917008814,15.9447315961084,16.4110263044337,17.0331406944563,16.6897960925576,17.0331460180308,17.543877736393,0.242821710303409,0.118680683363724,-0.0222766035335656,0.11868071394444,0.0304627956844321,-0.0872345213060095,-0.0222774343913047,-0.087235528469039,-0.183860447877084
146,15.1082981672259,15.7689629270723,16.5161345325271,15.7689627854398,16.2371569834793,16.8591043358546,16.5161389310111,16.859109636228,17.3667333171321,0.243547424068462,0.11855679390781,-0.0227999965230451,0.118556820703158,0.0299795397565746,-0.0876861757601123,-0.0228008286686522,-0.0876871785335357,-0.183724090715623
148,14.9264680082073,15.5921178009322,16.342302156159,15.5921176799337,16.0626913624413,16.6853984980861,16.3423065676656,16.6854037796714,17.1909292985392,0.244556985907206,0.118623241290724,-0.0233035288500801,0.118623264182471,0.0295958104250006,-0.0882136478787202,-0.023304363459443,-0.0882146470976907,-0.183854610056563
150,14.7429526732762,15.4140404082821,16.1680581056395,15.4140403083282,15.8874339888197,16.5117468541539,16.1680625363778,16.5117521219722,17.0161067854213,0.245825099983769,0.118862555577911,-0.0237894409421127,0.118862574488506,0.0293016083725632,-0.0888116363679667,-0.0237902791897944,-0.0888126329826647,-0.184231082912646
152,14.5576461056562,15.2345872093783,15.9931850991395,15.2345871306864,15.7112051418861,16.3378949068517,15.9931895552837,16.337900166431,16.8419335041164,0.247328598959218,0.119258660781381,-0.0242598590260893,0.119258675669256,0.0290877001199107,-0.0894752281327536,-0.0242607020803274,-0.0894762231881695,-0.184833881208837
154,14.3704499585365,15.0536259889209,15.8174836299657,15.0536259315371,15.5338395630888,16.1636085756462,15.8174881176363,16.1636138329308,16.6681025803484,0.249046344879918,0.119796825978368,-0.024716782035972,0.119796836837351,0.0289456087251868,-0.0901998805987124,-0.0247176310546765,-0.0902008752175917,-0.185644691264144
156,14.1812728169526,14.8710348150169,15.6407705868288,14.8710347788386,15.3551852405312,15.9886727745314,15.6407751120784,15.988678035803,16.4943311896051,0.250959124706517,0.120463611715863,-0.025162074955604,0.120463618560858,0.0288675849177741,-0.0909814074898273,-0.025162931083752,-0.0909824028650706,-0.18664651308053
158,13.990029478716,14.6867010637684,15.4628779188959,14.6867010485655,15.175102253941,15.8128900047422,15.4628824877021,15.8128952765492,16.3203591275997,0.253049537780482,0.121246805784906,-0.0255974644457774,0.121246808661479,0.0288465801386033,-0.091815966923887,-0.0255983288142846,-0.0918169642925154,-0.187823638842877
160,13.7966402922404,14.5005205110765,15.2836513553185,14.5005205165125,14.9934616832941,15.6360789797728,15.2836559735803,15.6360842688696,16.1459473385292,0.255301875728395,0.122135348053221,-0.0260245416845717,0.122135347025138,0.0288762067645177,-0.0927000380657494,-0.0260254154094291,-0.0927010387053119,-0.189161619398485
162,13.6010305486236,14.3123964888573,15.1029491874164,14.3123965145088,14.8101445846494,15.4580732971594,15.1029538609542,15.4580786104542,15.9708764334394,0.257702004670255,0.12311925944162,-0.0264447649399474,0.12311925458897,0.0289507001995954,-0.0936304071636189,-0.0264456491224131,-0.0936314123811959,-0.1906472167115
164,13.4031299253634,14.1222391051947,14.9206411176488,14.1222391505698,14.6250410325492,15.278720166742,14.9206458522075,15.278725511252,15.7949452222802,0.260237247140187,0.124189564675112,-0.026859465039703,0.124189556090928,0.0290648751549355,-0.0946041498420856,-0.0268603607666275,-0.0946051609652381,-0.192268349533743
166,13.2028719789757,13.9299645252484,14.7366071785211,13.9299645898036,14.4380492292617,15.0978792022851,14.7366119797744,15.0978845850988,15.6179692799072,0.262896267030556,0.125338217925639,-0.0272698519335844,0.125338205712745,0.0292140841957144,-0.0956186130291572,-0.027270760278393,-0.0956196313989921,-0.194014033122711
168,13.0001936839165,13.7354943106531,14.5507367221475,13.7354943938083,14.2490746789573,14.9154212808885,14.5507415957046,14.9154267091353,15.4397795600562,0.26566895840358,0.126558029198474,-0.0276770219288641,0.126558013466605,0.0293941752235745,-0.0966713977565122,-0.0276779439527444,-0.0966724247218103,-0.195874315445443
170,12.7950350152288,13.538754814423,14.3629274802652,13.5387549155754,14.0580294249315,14.7312274724673,14.3629324316784,14.7312329532925,15.2602210681656,0.268546339092881,0.127842593464446,-0.0280819652286629,0.127842574327624,0.0296014504294113,-0.0977603419923606,-0.0280829019820284,-0.0977613789050753,-0.197840211434602
172,12.5873385725337,13.3396766284875,14.1730846933832,13.3396767470231,13.8648313473198,14.5451880400367,14.1730897281564,14.5451935805817,15.079151600421,0.271520449518863,0.129186222875723,-0.0284855734543222,0.12918620045013,0.0298326269424138,-0.0988835037725123,-0.0284865259784411,-0.0988845519835644,-0.199903636807465
174,12.3770492431118,13.1381940808887,13.9811203070479,13.1381942161932,13.6694035185165,14.3572015102371,13.9811254306462,14.357207117625,14.8964405536784,0.274584257151544,0.13058388259212,-0.0288886469272072,0.130583856993878,0.030084799345716,-0.100039144707607,-0.0288896162558789,-0.10004020556457,-0.202057342108968
176,12.1641139021026,12.9342447799069,13.7869522326604,12.9342449313746,13.4716736134016,14.1671738126748,13.7869574505192,14.1671794940001,14.7119678088879,0.277731566492619,0.132031130304181,-0.0292919015201821,0.132031101648259,0.0303554046217565,-0.101225713844604,-0.0292928886821977,-0.10122678869002,-0.204294848261243
178,11.9484811480432,12.7277692023979,13.5905036700027,12.7277693694387,13.2715733714079,13.9750174858914,13.5905089875393,13.9750232482141,14.5256226888177,0.280956934661829,0.133524059644884,-0.0296959749648315,0.133524028042267,0.0306421894080709,-0.10244183192784,-0.0296969809839794,-0.102442922096793,-0.206610383798703
180,11.7301010721957,12.5187103238671,13.3917024884084,12.5187105059132,13.0690381075435,13.7806509473462,13.3917079110316,13.7806567976885,14.3373029895916,0.284255592206706,0.135059247423621,-0.0301014325288529,0.135059212982422,0.0309431798366493,-0.103686276021076,-0.0301024584294909,-0.103687382842696,-0.208998824526085
182,11.5089250604735,12.3070132880151,13.1904806634769,12.3070134845264,12.8640062695653,13.583997824512,13.1904861965979,13.5840037698579,14.1469140846032,0.287623369161061,0.136633704613573,-0.0305087719791102,0.136633667435774,0.0312566536615735,-0.104957964522558,-0.0305098187845506,-0.104959089317835,-0.211455635326108
184,11.2849056267729,12.092625113744,12.9867737661856,12.0926253242119,12.6564190387197,13.384986343946,12.9867794152293,13.3849923912446,13.9543680983981,0.291056625598229,0.138244830882819,-0.0309184278245817,0.138244791064762,0.0315811149739242,-0.10625594245488,-0.0309194965611946,-0.106257086538354,-0.213976814899732
186,11.0579962771819,11.8754944378328,12.7805205014739,11.8754946617834,12.4462199715978,13.1835487752848,12.78052627189,13.183554931454,13.7595831479799,0.29455218656346,0.139890372498871,-0.0313307748020357,0.139890330130016,0.0319152711598251,-0.107579367065841,-0.0313318665008843,-0.107580531746558,-0.216558842968253
188,10.8281514043998,11.6555712918013,12.5716622934289,11.6555715287979,12.2333546809387,12.979620927022,12.5716681907023,12.9796271989561,13.5624826482882,0.298107280878487,0.141568383335799,-0.0317461306010973,0.141568338498571,0.0322580120576096,-0.108927493638728,-0.0317472462997487,-0.108928680221093,-0.2191986300437
190,10.5953262123028,11.4328069117147,12.3601429144905,11.4328071613601,12.0177705534173,12.7731416911486,12.3601489441536,12.7731480857263,13.3629946787407,0.301719483157466,0.143277188743857,-0.0321647578440939,0.143277141513556,0.0326083913219761,-0.110299661464163,-0.0321658985896622,-0.110300871249523,-0.221893469869103
192,10.3594766703812,11.2071535800098,12.1459081561981,11.2071538419465,11.7994165027805,12.5640526337943,12.1459143238404,12.5640591578877,13.1610514072808,0.305386659119995,0.145015351958805,-0.0325868652862389,0.145015302402877,0.0329656094845061,-0.111695279895827,-0.0325880321362349,-0.111696514184269,-0.224640993725102
194,10.1205594985757,10.978564498646,11.9289055394847,10.9785647725584,11.5782427568872,12.3522976293776,11.9289118507637,12.3523042898627,12.9565885689185,0.309106913255705,0.146781642792414,-0.0330126084158383,0.146781590970107,0.0333289989034284,-0.113113814502055,-0.0330138024406962,-0.113115074595853,-0.227439126970415
196,9.87853218305036,10.7469936931423,11.7090840625307,10.7469939787554,11.3542006775568,12.1378225358183,11.7090905231833,12.1378293395861,12.7495449954257,0.312878537498005,0.148575008395892,-0.0334420888068442,0.148574954359808,0.0336980109144915,-0.114554772812502,-0.0334433110920638,-0.114556060014002,-0.230286048527403
198,9.63335313515983,10.5123960546449,11.4863940864332,10.51239635172,11.1272427159811,11.9205750080124,11.4864007023064,11.9205819619707,12.5398622890217,0.316699943656313,0.15039452627507,-0.0338753719461866,0.150394470103085,0.0340721845072695,-0.11601770836605,-0.0338766236241972,-0.116019023924431,-0.233180166444155
200,9.384981532852,10.2747270780542,11.2607869378858,10.2747273864784,10.8973220756298,11.7005040384183,11.260793714543,11.7005111491056,12.3274842415549,0.320569655662189,0.152239417236222,-0.0343124485573414,0.152239358902774,0.0344511739881048,-0.117502170119697,-0.0343137306279271,-0.117503515354314,-0.23612004586404
202,9.13337745559149,10.0339428820803,11.0322147873274,10.0339432024261,10.6643926506395,11.4775597709541,11.0322217248802,11.4775670389635,12.1123565249556,0.324486265008729,0.154109022048119,-0.0347532308135712,0.154108961448882,0.0348347409921995,-0.119007686979868,-0.0347545433241002,-0.119009061996108,-0.23910436958382
204,8.8785022470516,9.79000044555011,10.8006307345823,9.79000077875719,10.4284091714084,11.2516935173985,10.8006378155276,11.2517009256616,11.8944265827788,0.328448338898172,0.156002733709893,-0.0351975918208974,0.156002670672829,0.0352227039275301,-0.12053379377279,-0.0351989314612458,-0.120535195331703,-0.242131940669884
206,8.6203185850323,9.54285755996822,10.5659886180374,9.54285790602752,10.1893270729424,11.0228575034865,10.5659958050751,11.0228650160819,11.6736432749579,0.332454396410052,0.157919995732263,-0.0356453402050958,0.15791993026155,0.0356149520925221,-0.122079994020663,-0.0356466999168802,-0.122081415321724,-0.245201625816262
208,8.35879070139018,9.29247292515196,10.3282429608194,9.29247328273743,9.94710250337898,10.7910047517036,10.3282502070321,10.7910123237534,11.4499566603319,0.336502861640623,0.159860278823637,-0.0360962150598359,0.159860211171596,0.0360114389799057,-0.123645742897732,-0.0360975859665552,-0.123647175448351,-0.248312319538512
210,8.09388463609448,9.03880627804154,10.0873489548001,9.03880664497684,9.70169236486865,10.5560890026277,10.0873562145272,10.5560965903725,11.2233178158013,0.340592017087658,0.161823057968231,-0.0365498815329092,0.161822988546921,0.03641217586398,-0.125230430965569,-0.0365512549959532,-0.125231866486,-0.251462908421683
212,7.82556852854709,8.78181855754903,9.84326248075246,8.78181893133601,9.45305438769799,10.3180646712599,9.84326971577329,10.3180722378241,10.9936786904709,0.344719956622854,0.16380778930952,-0.0370059264848847,0.16380771859183,0.0368172259665585,-0.126833367830989,-0.0370072952735114,-0.126834799344124,-0.254652235604155
214,7.55381294678097,8.5214721065831,9.59594016264979,8.52147248472089,9.20114723876093,10.0768868358569,9.59594734418964,10.0768943532785,10.7609919935432,0.348884538178527,0.16581388674413,-0.03746385411847,0.165813815203658,0.0372266987174317,-0.12845376519672,-0.0374652127887745,-0.128455187412544,-0.257879064654522
216,7.27859125421871,8.25773091210088,9.34533945588547,8.25773129221581,8.94593066536741,9.83251125953137,9.3453465642593,9.83251870864046,10.525211116126,0.353083335482036,0.167840697995782,-0.0379230810082034,0.16784062608158,0.0376407438372495,-0.130090719452868,-0.0379244258358036,-0.130092128744769,-0.26114204312088
218,6.99988001201117,7.99056088376061,9.09141877111658,7.99056126363593,8.68736567566789,9.58489444530352,9.09142579437905,9.58490181462364,10.2862900865958,0.357313590478954,0.169887480074155,-0.0383829313952423,0.169887408205686,0.038059545705067,-0.131743193960253,-0.038384260121204,-0.131744588156874,-0.264439666223918
220,6.71765941500682,7.71993017156806,8.83413763502215,7.71993054913091,8.42541475674342,9.3339937259689,8.83414456737454,9.33400101031324,10.0441835601037,0.361572165468673,0.171953374077259,-0.0388426327757335,0.171953302646046,0.0384833167333991,-0.133410001108313,-0.0388439443020967,-0.133411379227913,-0.267770239740543
222,6.43191375745819,7.44580952240385,8.57345688905976,7.44580989570735,8.16004213125793,9.07976738994582,8.57346372935806,9.07977458902807,9.79884684233696,0.365855496706466,0.174037379264377,-0.0393013118949058,0.174037308639081,0.0389122905426729,-0.135089784683146,-0.0393026060055665,-0.135091146671956,-0.271131843122312
224,6.14263192354043,7.16817267462448,8.30933892775382,7.16817304183293,7.89121405346033,8.82217484438291,8.30934567824539,8.82218196158766,9.55023594872256,0.370159549537936,0.176138326450837,-0.0397579918355925,0.176138256978756,0.0393467138587996,-0.136781002640511,-0.0397592689557127,-0.136782349138907,-0.274522292557579
226,5.84980789575961,6.88699678901611,8.04174797723042,6.88699714839814,7.61889914476114,8.56117681673045,8.04175464253668,8.56118385808217,9.2983076997491,0.374479776593642,0.178254850805134,-0.0402115903576485,0.178254782813758,0.0397868373372713,-0.138481910855447,-0.0402128513616297,-0.138483243003216,-0.277939104729311
228,5.55344127240672,6.60226291322126,7.77065041468017,6.60226326314824,7.34306876857077,8.29673559588313,7.77065700100521,8.29674256921344,9.04301985362843,0.378811080193652,0.180385364295099,-0.0406609200441134,0.180385298092715,0.0402329049580658,-0.140190548402867,-0.0406621661057394,-0.140191867681678,-0.281379461592582
230,5.25353778298087,6.31395647537716,7.49601512870267,6.31395681432541,7.06369744328572,8.02881531386207,7.49602164323018,8.02882222815353,8.78433127733805,0.383147780696355,0.182528028046762,-0.0411046905190236,0.1825279639211,0.0406851419662743,-0.141904725117609,-0.041105922997309,-0.141906033226769,-0.284840177037945
232,4.95010978809982,6.02206780093304,7.21781392025269,6.022068127485,6.78076329129282,7.75738226854459,7.2178203706961,7.75738913342532,8.52220215750122,0.387483592610268,0.184680725370777,-0.0415415138184097,0.184680663590719,0.0411437403983174,-0.143622011853916,-0.0415427341725939,-0.143623310615551,-0.288317665764165
234,4.64317674791935,5.72659264469993,6.93602194235433,5.72659295754657,6.49424852069366,7.48240528754961,6.93602833662177,7.4824121129093,8.2565942520247,0.391811610781448,0.186841035854654,-0.0419699127079744,0.186840976667506,0.041608842786015,-0.145339734617427,-0.0419711224343492,-0.145341025902182,-0.291807916353625
236,4.33276564055326,5.42753272800486,6.65061817605939,5.42753302594579,6.20413993465833,7.20385613267749,6.65062452201259,7.20386292838243,7.98747118330174,0.396124308928026,0.189006211488729,-0.0423883329357396,0.189006155121693,0.0420805234428403,-0.147054973304548,-0.0423895335215781,-0.147056258978701,-0.295306468790053
238,4.01891130995157,5.12489626826883,6.36158593868235,5.12489655020971,5.9104294617844,6.92170994326999,6.3615922439662,6.92171671895927,7.71479877397229,0.400413553897439,0.191173156215078,-0.0427951601869432,0.19117310287165,0.0425587679466478,-0.148764566567404,-0.0427963530790627,-0.14876584845816,-0.298808399409262
240,3.70165672078561,4.81869848557407,6.06891341867345,4.81869875052505,5.6131146984624,6.63594571631707,6.06891969058917,6.63595248124858,7.4385454249447,0.404670633691961,0.19333840848765,-0.0431887413363305,0.193338358361467,0.0430434485377318,-0.150465122344636,-0.0431899279147415,-0.150466402196182,-0.302308309813682
242,3.38105309600534,4.50896206913906,5.77259422851753,4.50896231620949,5.31219945209431,6.34654681767205,5.77260047394469,6.34655358062677,7.15868253469158,0.408886315531692,0.195498131892895,-0.0435674120474981,0.195498085149546,0.0435343017652501,-0.152153037297077,-0.0435685936149235,-0.152154316774977,-0.305800334560049
244,3.05715991335749,4.19571758214922,5.47262796682385,4.19571781054205,5.00769427127465,6.05350152083075,5.47263419216385,6.05350829004151,6.87518495957605,0.413050914047397,0.197648112058863,-0.0439295287270924,0.197648068848937,0.0440308995226164,-0.153824525577449,-0.0439307064939973,-0.153825806238695,-0.309278148522472
246,2.73004473748024,3.87900378328331,5.16902077601052,3.87900399229042,4.69961694651137,5.75680356305603,5.16902698715342,5.75681034616651,6.58803150990476,0.417154393059342,0.199783762806207,-0.0442735066560661,0.199783723264529,0.0445326229869605,-0.15547565559896,-0.0442746817371221,-0.155476938890247,-0.312734996219534
248,2.39978286535206,3.55886784003168,4.86178588033394,3.55886802902899,4.38799296232733,5.45645271000948,4.86179208264179,5.45645951405022,6.29720547999073,0.421186491231817,0.201900144734603,-0.0445978634260003,0.20190010897766,0.045038634643433,-0.157102398840876,-0.0445990368353332,-0.157103686091354,-0.316163733089599
250,2.06645676753716,3.23536540887981,4.55094408645385,3.23536557731817,4.07285587901739,5.15245531531054,4.55095028475275,5.15246214668996,6.00269520370036,0.425136874586618,0.203991996654333,-0.0449012670889029,0.203991964787701,0.0455478534753222,-0.158700688889034,-0.0449024397397574,-0.158701981311975,-0.319556883477807
