Time_ms,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,V7_mV,V8_mV,V9_mV,u1_mV,u2_mV,u3_mV,u4_mV,u5_mV,u6_mV,u7_mV,u8_mV,u9_mV,FP1_mV,FP2_mV,FP3_mV,FP4_mV,FP5_mV,FP6_mV,FP7_mV,FP8_mV,FP9_mV,FP10_mV,FP11_mV,FP12_mV,FP13_mV,FP14_mV,FP15_mV,FP16_mV,FP17_mV,FP18_mV,FP19_mV,FP20_mV,FP21_mV,FP22_mV,FP23_mV,FP24_mV,FP25_mV,FP26_mV,FP27_mV,FP28_mV,FP29_mV,FP30_mV,FP31_mV,FP32_mV,FP33_mV,FP34_mV,FP35_mV,FP36_mV,FP37_mV,FP38_mV,FP39_mV,FP40_mV,FP41_mV,FP42_mV,FP43_mV,FP44_mV,FP45_mV,FP46_mV,FP47_mV,FP48_mV,FP49_mV,FP50_mV,FP51_mV,FP52_mV,FP53_mV,FP54_mV,FP55_mV,FP56_mV,FP57_mV,FP58_mV,FP59_mV,FP60_mV,FP61_mV,FP62_mV,FP63_mV,FP64_mV
20,-68.1143405942419,-73.3125499625269,-73.3134158902954,-73.3125313462223,-73.313821553178,-73.3135987078154,-73.3135091833103,-73.3137930169872,-73.3136277871743,6.4762487628589,3.00576647551373,0.944396124195678,3.07976868317921,2.22402731890631,1.0030649091601,1.251048091479,1.33164159533578,0.763334059913999,3.1798345168718,2.97358904195901,2.76926845453678,2.5691980396098,2.37514042772594,2.18834697190618,2.00961995677156,1.83938118915033,2.98444652998151,2.80778290109627,2.63002996829284,2.45355478823092,2.28021336567935,2.11139940223614,1.94809774136668,1.7909410232868,2.79294592765042,2.64295676886353,2.4894158437993,2.33468996467876,2.18068104845856,2.02887186750891,1.88037285049442,1.73596993488006,2.60776502556837,2.48158458965087,2.34989866185543,2.21502889360925,2.07887820843465,1.94297182823914,1.808497756799,1.67634722111677,2.43077532868635,2.32563024214485,2.21348611783084,2.09657709160527,1.97676665930872,1.855582177383,1.73424870734651,1.61372261247079,2.26334000990305,2.17659738104939,2.0817678591787,1.98096237931334,1.87597088939299,1.76828915361272,1.65914564324393,1.54952856248441,2.10637734846289,2.03558409396891,1.95596348474228,1.86947655493839,1.77781309539896,1.68241043236978,1.58447335950352,1.48499486957858,1.96043067705114,1.90334088489487,1.83697170459249,1.76311712409516,1.68334805539437,1.59902342754809,1.51130352948379,1.42116492004512
22,-1.29951901036928,-73.2948019227996,-73.2990172746484,-73.2947594066148,-73.2999140442682,-73.2994381947278,-73.2992232953303,-73.299872402305,-73.2995025019321,-4.3869593119462,4.15417997488336,1.32279105459908,4.25690346582209,3.0225921209521,1.37906943462943,1.74814657205296,1.83292223784209,1.05001114836886,4.25189135203608,3.98936523937904,3.72812416722614,3.4706209919124,3.21892708646745,2.97470157542462,2.73918060479749,2.51319070840225,4.00439704126042,3.77586058289876,3.5458296007833,3.31669516223654,3.09049678115181,2.86890739905728,2.65323042072584,2.44441193779706,3.76089650574846,3.5637167607785,3.36253923976479,3.15974680458796,2.95737719045218,2.75712581360329,2.56035279832187,2.36809780497094,3.52398974579452,3.35547156056769,3.18078087636853,3.00229990983824,2.82206811114964,2.64179890653811,2.46289509783577,2.28646680784013,3.29589787036453,3.15331259907471,3.00273719286469,2.8465342038218,2.68673113214831,2.52504540753197,2.36290504552646,2.20146866854548,3.07843386520007,2.95906382479896,2.83025008176983,2.69430340066273,2.55321613639695,2.40868997170295,2.26215847942558,2.11480756955884,2.87299357021378,2.77418423617155,2.6648293358808,2.5471522528936,2.42308360669319,2.29428740715991,2.16218262384211,2.02796237908786,2.68057093161789,2.59978195012623,2.50766928961507,2.40633628224279,2.29762641409882,2.18314488861864,2.06427707313508,1.94220514554257
24,14.6053478703913,-73.2354465238672,-73.284191446578,-73.2353568143272,-73.2859825342776,-73.2850689851155,-73.2846021828786,-73.2859442366095,-73.2851973421207,-5.84929749956694,5.46586388643404,1.78816636181285,5.60292316635386,3.9125298422374,1.81367611420558,2.35540213751472,2.41548066521626,1.38164924253161,5.37608908245037,5.06761520224101,4.75781215076174,4.44951855990128,4.14507336081992,3.84648947145006,3.555465440452,3.27335439344234,5.08758930294933,4.8123611836338,4.53473467455494,4.25687479027923,3.98074916701838,3.708135182984,3.44058252874743,3.17937191844227,4.80134716779053,4.55848812908523,4.31148763508069,4.06231610202011,3.81280801415075,3.5646377066718,3.31928282509238,3.07799154715309,4.5203949190943,4.30835371606767,4.09023130536411,3.8679949861432,3.64345711087549,3.41826052975327,3.19385720722956,2.97148881543701,4.24726865185252,4.06412013233229,3.87299005706171,3.67590697767737,3.474706464442,3.2710343158686,3.06634152980466,2.86187769023383,3.98418407165644,3.82776324800363,3.66163018200983,3.48787813632222,3.30837414058231,3.12477717294703,2.9385461452264,2.75094342662123,3.7330504340502,3.60103744467242,3.45782558141788,3.30554587457953,3.14608344433497,2.9811048703495,2.81207460646924,2.64026534528165,3.49544202164571,3.38543679857503,3.26302741332735,3.13034193631077,2.98925866611891,2.84143672037007,2.68833642250183,2.53123338837887
26,18.8456808123059,-72.4201709831342,-73.2687043352352,-72.4199219226672,-73.2717239634151,-73.2703923914683,-73.2694553611997,-73.2720080770691,-73.2706273819092,-5.36127163341278,6.73840271269241,2.35802326035222,6.91594772815076,4.86483403704849,2.30200327883726,3.09299956759598,3.07576494291347,1.75498315016088,6.43370676325561,6.13025104514852,5.79903742184479,5.45735604381984,5.11294811482781,4.76988586395674,4.43083539347271,4.09783965640622,6.15599381740334,5.8570567514009,5.54653189424186,5.23094386187321,4.91379070581743,4.59739650059108,4.28361343231124,3.97403734878491,5.85512878507619,5.57712446844587,5.29237161628219,5.00368279023751,4.71300715184072,4.42196568295677,4.13203203913639,3.84456041699389,5.54864779518418,5.29722292464675,5.0396089165587,4.77746296181554,4.51222950663295,4.2452728623987,3.97790161917295,3.71134621163094,5.24454286545589,5.02109685232836,4.79043280332085,4.55395915085831,4.31301832320055,4.0689132381517,3.82289713782403,3.57614737122173,4.94714455100628,4.75132224873322,4.54670685369793,4.33476605767259,4.1168918499175,3.89441149795629,3.66858016059878,3.44056449598716,4.65938782043554,4.49001142878793,4.31015298483512,4.12142561268406,3.92531875428167,3.72321735325434,3.51640594439986,3.30606407258359,4.38359837670721,4.2390318178711,4.08238248790371,3.91540764715406,3.73969497239421,3.5566922118177,3.36772196635945,3.17398706555389
28,21.4531893878376,-57.3133667405564,-73.2521820338514,-57.3105253363895,-73.2515375469614,-73.2552923833744,-73.2534602889029,-73.258062731319,-73.2556932309221,-4.80023853939765,5.30682633535825,3.05386522443149,5.53135414403481,5.8454555918186,2.83662141041338,3.98655927262101,3.80831350192059,2.1654767998078,6.31569916351159,6.73978020962026,6.66489558981488,6.3994970849433,6.06296426897381,5.70050999845131,5.32952564854663,4.95733758378413,6.77221172727255,6.7155150926911,6.48153625136062,6.17646973135114,5.8430772737643,5.4984776696565,5.14990714412169,4.80094510779112,6.73554330541855,6.52005196023109,6.24186030363555,5.93638104832301,5.61859374722844,5.2950138977438,4.96884619778676,4.64206412022007,6.51444705974711,6.25988429023936,5.98157336217088,5.69106303935398,5.39362927046997,5.09193136529915,4.78762150424,4.48199261447652,6.22861281894641,5.97807745515691,5.71594863768971,5.44607184447561,5.17050295893041,4.89057868645581,4.60738691846753,4.32194347851841,5.92357393904915,5.69206099487875,5.45179902097604,5.20434716561862,4.95081128807308,4.69214230639466,4.4292595166465,4.16308436016734,5.6170560089657,5.40939256223964,5.19263395304471,4.96782541410938,4.73590212619423,4.49777355591924,4.25435244442987,4.00655350457257,5.31673763478831,5.13398780886213,4.94074302192872,4.73809152323428,4.5270553668097,4.30862630569135,4.08377756689141,3.8534609614654
30,23.1896198290158,10.6587575272754,-73.2328535288181,10.66011571952,-73.1185014606964,-73.2396359680552,-73.2349039048913,-73.244102651986,-73.2402849077536,-4.27514050924106,-6.23177589786104,3.89317045518027,-5.95150173625421,6.79946524321545,3.40596188774191,5.05927023274363,4.60393734195402,2.60656455758083,-5.88324250703347,-0.223975066726775,4.6991222188117,6.32598166409596,6.64535630114201,6.49475693728385,6.17878092483414,5.80495772671743,-0.183848196130955,4.57569178827272,6.2827460839562,6.69105055944066,6.60293314183955,6.33010671768524,5.98895606991695,5.62216661133741,4.78657445475046,6.3304151870756,6.73794285046202,6.68178100435047,6.44220072262893,6.13069665959818,5.7903747064559,5.43782260069437,6.46827358121762,6.79425649574031,6.73766468154743,6.51929404302284,6.23324825225102,5.91818368231695,5.58968301404155,5.25417064806095,6.85035941310557,6.76989930516282,6.56252743089522,6.29802151082958,6.0070073631467,5.70253583371736,5.39018923198387,5.07255604175958,6.77073374625316,6.56942964115064,6.32437965151532,6.05695030377533,5.77683140539522,5.48838039034197,5.19368229213446,4.89393515891857,6.53440369857854,6.30962064707182,6.06669149890665,5.81199905242566,5.54860583570151,5.27806825127429,5.00133052793701,4.71913091724657,6.24933035372433,6.03356491010706,5.80642947158969,5.56993798471619,5.32522753750251,5.07306407274706,4.81409273141999,4.5489469650219
32,24.4056971838008,17.0136108296164,-73.1838150108612,17.0145575669442,-70.8025165962446,-73.2232151236256,-73.1869175578378,-73.2300559321934,-73.2242860202853,-3.81547173975266,-6.28207190800482,4.87083020353255,-5.93673681627801,7.30527966919757,3.99510604388223,6.31419806684155,5.45099742548766,3.07062282546212,-6.97825583182744,-7.07921676421768,-7.0099968989854,-5.7001858168909,1.04916919188059,5.16406758660178,6.30639298231767,6.4007024503206,-7.03004799409373,-6.98157757414406,-5.99067852691933,0.0142343743859195,4.74467619895698,6.23618642276739,6.49290453061885,6.31450343279084,-6.90297920111432,-5.93241826189587,-0.318058611325221,4.52002396573384,6.19064478573626,6.56220308737204,6.450731283196,6.16271655493005,-5.52627372057501,0.140221663893278,4.5882349770882,6.21814367842661,6.62975381950659,6.56143520214241,6.30827915273375,5.98349935568944,1.29949457255359,4.94851805671459,6.3374593279963,6.70872597437132,6.65390807918069,6.42519520317003,6.12538666938391,5.79508063432691,5.5011466530978,6.52828985107454,6.79839604336196,6.73050243546437,6.51562872638497,6.23681802699348,5.92884031660202,5.60588013976224,6.74069161821116,6.88412659573551,6.78749815186385,6.57894632485414,6.318054047377,6.03136386709665,5.73030965039533,5.41976159164437,6.94322923189951,6.81619268216313,6.61169685786485,6.36766879356089,6.10212943391845,5.82330953756337,5.53489732158803,5.23860618044279
34,25.2768361889558,20.4281110202596,-72.5937570175853,20.4289816854818,-27.5292403045546,-73.2045644997273,-72.5973170119837,-73.2145982092031,-73.2075778396837,-3.42295468228257,-5.96359735684759,5.84905933124484,-5.54127428220621,0.00368464195253909,4.58503044794966,7.62469044695358,6.33445445787814,3.54868031845188,-6.70771105182788,-6.95787239498334,-7.16971384933353,-7.32854594982857,-7.40356911614802,-7.2084508586033,-4.35210912055273,2.82302054284723,-6.89818452186174,-7.1109555422568,-7.27353175186883,-7.36176687650932,-7.26046717130335,-5.62588234900442,1.41886446773092,5.11753647414463,-7.03986487911185,-7.2028751145615,-7.29608487273607,-7.23101351548051,-6.10114482485201,0.250367157148944,4.71053088973726,6.0480413300085,-7.11754410828204,-7.20899041817401,-7.14842976616034,-6.16415855283277,-0.36514112954209,4.43056586170942,6.01918840382825,6.33682243597115,-7.09989328184368,-7.01361421230387,-5.92363060263993,-0.269798026809387,4.39056449295106,6.0440423918151,6.43464575035667,6.34155103704824,-6.80005547343112,-5.27262371228234,0.535597671082342,4.63457681809374,6.15305459894497,6.54271850196243,6.47584544689805,6.22767856985044,-3.82676045266537,1.89157476782491,5.11707920709079,6.34555533198194,6.66666346292215,6.59914645797733,6.36844930392191,6.06847749644489,3.47913785677681,5.72362875734472,6.58973178489286,6.79965459879965,6.71093151288841,6.48886594057633,6.206585252549,5.89527435273571
36,25.8984544792442,22.6008109059093,-61.5627574939838,22.601679091172,13.8003776501319,-73.1579040215185,-61.542435137738,-73.1720888255345,-73.1900390186745,-3.0903121436031,-5.58813946244796,4.86363067786831,-5.07357853506309,-7.00462597655034,5.14943748612767,7.03696762832384,7.23236097654164,4.03077980843893,-6.27544236407063,-6.58707385673197,-6.88407474949417,-7.16115597331448,-7.41022153750268,-7.61899962526756,-7.76783048705798,-7.80204505049369,-6.51495269554363,-6.81108554889995,-7.08693999676236,-7.33567965080568,-7.54706501422914,-7.70502547700551,-7.774241257009,-7.51149895473928,-6.72729436278461,-7.0017180151349,-7.24907488147191,-7.46062888074709,-7.62286111654146,-7.70900010230456,-7.5797531110511,-5.54056742169869,-6.90657663645015,-7.15157222102176,-7.36122761534186,-7.52384763856811,-7.6170865176643,-7.54208014473493,-6.23393791038826,0.428182021053083,-7.04408600884562,-7.2498381261302,-7.40936358015597,-7.50253699584752,-7.44411100224053,-6.41156395488506,-0.385435001806224,4.27122024908797,-7.12690919141361,-7.2798589255006,-7.3661883710853,-7.29738308150105,-6.28105635723629,-0.585655157508197,4.1616823327533,5.78543408445807,-7.13471303490893,-7.20570698420186,-7.09188232358188,-5.84310366102324,-0.108119944296265,4.30884241911961,5.89845051147496,6.28038579473881,-7.01212143257075,-6.78356770217166,-4.89152388425822,0.981663664765957,4.71223172889532,6.09672588180837,6.44469294541114,6.36363652392069
38,26.3277747558083,24.0808542950808,9.51266756758903,24.0817855343608,18.5862190142927,-72.5813491116691,9.52357579570307,-72.6007581324873,-73.1714589023625,-2.80788072558769,-5.23844939513233,-7.58235323444455,-4.61192859162551,-7.18072640382928,5.57246295343586,-4.91455727820532,8.03357747964979,4.50732553406301,-5.80772099192091,-6.14571197340462,-6.48063699746156,-6.81071549207782,-7.13298915372571,-7.44278362510652,-7.73305302773192,-7.99324352317071,-6.05874179319426,-6.39259279368417,-6.72027833384225,-7.03931284219486,-7.34585091784016,-7.63391004566791,-7.89465897454385,-8.11489863095273,-6.29176778587352,-6.61775598176351,-6.93395806172665,-7.23713987703244,-7.5222831579951,-7.78181555849131,-8.00459089659257,-8.17327131599224,-6.50433335526062,-6.8180922705565,-7.11788953571429,-7.3994643851834,-7.65630712554251,-7.87882955289668,-8.05236271727322,-8.14717856005763,-6.692774722514,-6.98912259811521,-7.26650184519757,-7.51931395557884,-7.73917573024833,-7.91336239523286,-8.01765059409009,-7.93903916610796,-6.85168177392537,-7.12421150664102,-7.37166077247197,-7.58663727262134,-7.75780725074882,-7.86388329743428,-7.81476853852299,-6.70426471585689,-6.97323312095068,-7.21384693386283,-7.42164098064944,-7.58629400776235,-7.68762047251136,-7.64005695114482,-6.65471245069557,-0.862158199359943,-7.04605083651437,-7.24411336756724,-7.39850110025771,-7.48807014992771,-7.41525102366844,-6.33544370341975,-0.667917939057258,3.94501885135988
40,26.6028351381164,25.1289549019319,16.7604276442941,25.1300249058181,21.4439080687022,-61.6277060687929,16.7619976834661,-61.6592415211499,-73.1497517410467,-2.56629982254925,-4.94132239714853,-8.14026516212391,-4.17735595287574,-7.07376364757491,3.97394617551302,-4.86141751905725,6.86282917205758,4.96957986960186,-5.35398246581608,-5.70327452822417,-6.05598819168691,-6.4117732991793,-6.76978988730109,-7.12845525513556,-7.48520578443052,-7.83600908009254,-5.5984024837973,-5.94991480732745,-6.30302952915315,-6.65702319253353,-7.01063507912121,-7.36163826482618,-7.70664104475205,-8.04046652458372,-5.8285456491398,-6.17979133398258,-6.53052389952737,-6.87969293549106,-7.22546953373431,-7.5649042984143,-7.89360393256638,-8.20502261410218,-6.04329984308214,-6.3915122280376,-6.73685779436227,-7.07781781469667,-7.41187524627707,-7.7352557076688,-8.04229438095157,-8.32477306962389,-6.2410378600414,-6.5831364476051,-6.91963909721716,-7.24844445562574,-7.56627632164652,-7.8682259154839,-8.14706774016691,-8.39241472368577,-6.4193532968811,-6.75173452609324,-7.07534514423223,-7.38736181605989,-7.6834709041649,-7.95731384855724,-8.19970268633574,-8.39692128669417,-6.57481258672655,-6.89318155252995,-7.19899163499851,-7.48846066212277,-7.7559394967184,-7.99319158810531,-8.18796967814465,-8.31765146868253,-6.70245934598309,-7.00153057291628,-7.28341871637622,-7.54306577135976,-7.77299532091599,-7.96200059760104,-8.08926114041276,-8.06879959613108
42,26.7513967936542,25.8790147371738,20.3419959617575,25.8803190072603,23.3167789563827,9.51220475544567,20.3410738675353,9.49446081477236,-73.0855956100986,-2.34742919882714,-4.67456902331572,-8.14703832604073,-3.75433837977088,-6.83169133312177,-9.04607082323044,-4.17617887318573,-5.69881321899473,5.41912642113196,-4.91601165496045,-5.26958467211729,-5.63081532164164,-5.99990010045965,-6.3768535844593,-6.76137851159808,-7.1527977957401,-7.54981474648241,-5.14427946213487,-5.50394003663496,-5.87017127999964,-6.24293063569477,-6.62200299145255,-7.00671854217897,-7.39595205820238,-7.78779816620702,-5.35944548167103,-5.72341113836817,-6.09265149873651,-6.46696070157586,-6.84579565654385,-7.22810359214402,-7.61223869416813,-7.99561186237451,-5.56087632093258,-5.92725897217835,-6.29750056192005,-6.67113932386066,-7.04725227540306,-7.42439766353559,-7.80028359042378,-8.17154836321892,-5.74772682310492,-6.11455848401824,-6.48362581569701,-6.85416436492763,-7.22489440233988,-7.59381754850354,-7.95791073546991,-8.31288440853084,-5.9187982829234,-6.28390575070124,-6.64941472513278,-7.01421474271259,-7.37653045468475,-7.73369147204939,-8.08186039854694,-8.41551908789277,-6.07246139105614,-6.43340992758348,-6.7926451371569,-7.14861297803811,-7.49894349967427,-7.84018071678806,-8.16737172717247,-8.47346766393564,-6.20641115066635,-6.56036524636312,-6.91013280178487,-7.253603765141,-7.58764775525654,-7.90776406459991,-8.20758180589514,-8.47811785790227
44,26.7952509895335,26.4064409098435,22.5977297550308,26.40810205345,24.617509239731,16.7791245776863,22.5951116626316,16.7676537686278,-72.2005201562644,-2.0012651955159,-3.92547639525485,-6.23832410814363,-3.23990135113917,-6.16312028206138,-9.35011549124858,-3.4636690196493,-6.12156164269698,5.87845387049267,-4.23109431834248,-4.5534237943972,-4.88388374637155,-5.22271805369802,-5.57016458662406,-5.92640222694042,-6.2915856308955,-6.6657507534864,-4.44913797228972,-4.78189000941439,-5.12258174899357,-5.47135968601496,-5.82841176411914,-6.19377343377346,-6.56743779754868,-6.94919078376198,-4.6562626090208,-4.99817156156559,-5.3476250829967,-5.70474132519351,-6.06955836567482,-6.44195541945982,-6.82169404157691,-7.20824404544754,-4.85161871172095,-5.20133782194544,-5.55809282154406,-5.92188444953362,-6.29255511170517,-6.66983288205002,-7.05314560907335,-7.44159563151967,-5.03431043893161,-5.39047648181067,-5.75298267076629,-6.12167668469211,-6.49624563931928,-6.87613196654935,-7.26039188889568,-7.647679925376,-5.20331515338261,-5.56447302866766,-5.93110636822392,-6.30289008034777,-6.67925550827989,-7.05929879573751,-7.44170098420331,-7.82449332892957,-5.35748465780497,-5.72208959232115,-6.09110168971713,-6.46396733666065,-6.83982282670774,-7.21739004927213,-7.59480294773641,-7.969356607157,-5.49541061945327,-5.86176415258763,-6.23122632979296,-6.60296761448208,-6.97575562342085,-7.34781115531617,-7.71660981140322,-8.07861376621325
46,26.7523748425007,26.7584047524398,24.1242770720939,26.7605794662382,25.5470845910194,20.3643648651083,24.1205647777749,20.3540733950252,-55.0832002234779,-1.57907008353581,-2.87893898636514,-3.40960803599063,-2.71733682703312,-5.10561464603452,-7.75952904341023,-3.11304151318315,-5.87782963759218,3.56744482360065,-3.29279174245636,-3.53499219041926,-3.7798064135512,-4.02678575772778,-4.27543048970949,-4.52514484577759,-4.77528461690474,-5.0250891085951,-3.51091174582876,-3.76678408377125,-4.02595226133322,-4.28806335565698,-4.55280976622916,-4.81976173145592,-5.08850958449414,-5.35855579490951,-3.7246320784955,-3.99369030119201,-4.26660345430362,-4.54319293878957,-4.82325785509872,-5.10653479604542,-5.39279326303735,-5.68174576652442,-3.93261942309664,-4.21419259351978,-4.50012196872865,-4.7903216644497,-5.08465718993798,-5.38303971719874,-5.68531828212906,-5.99135984367216,-4.13352285457061,-4.42682934330643,-4.72484483767035,-5.02754278769154,-5.33489477411662,-5.64685305660961,-5.9633027088987,-6.28417415709067,-4.32593925402544,-4.63003277104144,-4.93904541818052,-5.25299135453148,-5.57184965731461,-5.89555188053012,-6.22401073398158,-6.55704048694632,-4.50846436523845,-4.82226495299652,-5.14101564454952,-5.46471972657885,-5.79332844802997,-6.12672900535664,-6.46469908474452,-6.80683392558188,-4.67961966278612,-5.00188976866175,-5.32894459474634,-5.66073906869971,-5.99713647137997,-6.3378723424349,-6.68250459282858,-7.03035143456553
48,26.6380506516199,26.9676763671079,25.2056485034251,26.9705490579775,26.211817960487,22.6246259478069,25.2016396909332,22.6153071764773,11.4429000002701,-1.21852363691527,-2.09759253201799,-2.01613467534543,-2.20975631118066,-4.02849953397299,-5.46906114123887,-2.69674279209537,-5.24963224307924,-7.66762444859265,-2.44156095421355,-2.61339061748822,-2.7832794888102,-2.95007841295813,-3.11247168361102,-3.26890506859883,-3.41759590873652,-3.55641838063088,-2.63952533904507,-2.82408006365772,-3.00737700704245,-3.1883452914894,-3.36583417956795,-3.53841804247947,-3.70449451760954,-3.86212382361708,-2.83874904351541,-3.0363235732206,-3.23333388321936,-3.42889912679389,-3.6219959769504,-3.81138896863018,-3.99568477213409,-4.17319126303205,-3.03795128153676,-3.24866921687383,-3.45959514504778,-3.66999495158378,-3.8789811177836,-4.08558051248391,-4.2885980178293,-4.48665352473398,-3.23576308455692,-3.45962922497688,-3.68446364987677,-3.90968176286899,-4.13461725629485,-4.3584906151168,-4.5803448517366,-4.79913505958685,-3.4307077982686,-3.66753800230115,-3.90608319896829,-4.14592289308117,-4.38655803075157,-4.62739723141443,-4.86778595647457,-5.10693513774409,-3.62127399013667,-3.87071344896815,-4.12255468501231,-4.37651968565507,-4.63227843534854,-4.88945081260456,-5.14758485704153,-5.40612191743111,-3.80587612069441,-4.06737128174742,-4.33186661409213,-4.59921463800078,-4.86922588421104,-5.14166384340818,-5.41624163871432,-5.69262957493521
50,26.4654787133144,27.0591747981545,25.9900562905876,27.0628956414608,26.6737897110595,24.1585708254679,25.9876170842031,24.149845323773,17.4921520648914,-0.91874893831525,-1.52467681933855,-1.29548336242958,-1.73800631391634,-3.05584800208967,-3.54705791641681,-2.23320245004765,-4.38479765414981,-6.93645146784264,-1.72332546626761,-1.84274147708099,-1.95836469815959,-2.06887176000847,-2.17278025096099,-2.26838869572167,-2.35380359473717,-2.42685466255284,-1.88997280086541,-2.01919952872632,-2.14496993163192,-2.26594951020161,-2.38070500603995,-2.48751663752084,-2.58448179490168,-2.66937273737476,-2.06117670082968,-2.20085862816989,-2.33746795632205,-2.46977312238696,-2.59635736850095,-2.71554513360505,-2.82545169082701,-2.92384424952808,-2.23600604744522,-2.38669680612941,-2.53483458082544,-2.67926022314662,-2.81859513946517,-2.95129412954782,-3.07549670365723,-3.18904527957314,-2.41341199916627,-2.5756188740513,-2.73586081679571,-2.89307263165313,-3.04602104162974,-3.19325349986435,-3.33300938817166,-3.46327483873794,-2.59219917796605,-2.76630366809427,-2.93911668304804,-3.10970680513243,-3.2769661806593,-3.43957192096943,-3.5959819517546,-3.74432212742174,-2.77109148167099,-2.95735324953014,-3.1430519260956,-3.3273996204076,-3.5094558860114,-3.68810335069613,-3.8619920538058,-4.02945889597036,-2.94869404320366,-3.14720775801668,-3.34592394970358,-3.54422109275578,-3.74134351825885,-3.93637330372465,-4.12819668462612,-4.3154708028467
52,26.2461266641747,27.0531445237218,26.5552193467786,27.0577347696286,26.973401993492,25.2513353181931,26.556680155819,25.2431390997751,20.8140486449807,-0.665421647464514,-1.08486060781406,-0.85258597118237,-1.30355539231187,-2.21326292651531,-2.25600125718452,-1.73869387411741,-3.38404734216447,-5.26908644613452,-1.12126051997013,-1.20325368270254,-1.28163572737607,-1.355240724984,-1.42280320279581,-1.48291679347806,-1.53408403988862,-1.57466459162621,-1.25311075364337,-1.34178306355459,-1.42690345456748,-1.50724678811127,-1.58154025365167,-1.64829707749919,-1.70594245132513,-1.75270799812931,-1.39076973987636,-1.48677008020006,-1.57929653101217,-1.66716622826942,-1.74905297789009,-1.82343123830186,-1.888648601473,-1.94282374519291,-1.5336367880292,-1.63758087814327,-1.7382457915981,-1.83445288280933,-1.92483141772673,-2.00788361365414,-2.08185990104682,-2.14480760673271,-1.68101545800513,-1.79353627696569,-1.90303751418533,-2.00836065344565,-2.10818684136832,-2.20099562218352,-2.28499279273159,-2.35818847996612,-1.83207672821899,-1.95375139857502,-2.07276436808384,-2.18801569869765,-2.29821622233756,-2.40185229728609,-2.49718849463199,-2.58217101199142,-1.98591431189687,-2.11726972058965,-2.24640858350577,-2.37230422518877,-2.49374285822723,-2.60929513961146,-2.71725868895334,-2.81557920769491,-2.14149915058171,-2.28296794575007,-2.42275491836348,-2.55994066395774,-2.6934172054689,-2.82184871981369,-2.94362527227315,-3.05681531528857
54,25.9899316501783,26.9666695040895,26.9440289448168,26.9719889135178,27.1397546153756,26.045947865072,26.9505886823968,26.039822409478,22.9386340252691,-0.445595659499488,-0.727599082244283,-0.539422886767381,-0.901714029427585,-1.48118408994296,-1.36960356170126,-1.22652981293874,-2.32256599347131,-3.35330575493063,-0.607702114104579,-0.662424561384339,-0.714791175675807,-0.763897988696917,-0.808793901905434,-0.848448981897154,-0.881814003004508,-0.907783138095803,-0.704967768617562,-0.76363575277942,-0.819881214060547,-0.872735518378722,-0.921236803274204,-0.964277874426632,-1.0007430009338,-1.02942162406104,-0.808013835840543,-0.871123014553026,-0.931722069328134,-0.988869396339181,-1.04153818760879,-1.08857396968245,-1.12878204595971,-1.16084847353455,-0.91644867108657,-0.984481127917226,-1.0499910775714,-1.11201811043728,-1.16946825202893,-1.22119172741065,-1.26587984777151,-1.3021373872003,-1.02982404260878,-1.10330517595257,-1.17427819735046,-1.24177013687,-1.30470233273243,-1.36186516302971,-1.41186796756766,-1.45324374723394,-1.14759811074344,-1.22703290157979,-1.30403795280939,-1.37765621021003,-1.44679033274625,-1.51018311943877,-1.56644137988454,-1.61397157597459,-1.2691880717585,-1.35507428621734,-1.43866955212824,-1.51903889687295,-1.59509940329277,-1.66560591091897,-1.72911491162683,-1.7839368284314,-1.39392437849422,-1.48671627398491,-1.57742866216199,-1.66517582971877,-1.74890972198933,-1.82739218547867,-1.89916646881696,-1.96253667873573
56,25.7054436118183,26.8144077886485,27.1856136529814,26.8202023766317,27.1955617784818,26.6164158389852,27.1971008676831,26.6144790785856,24.4037302632478,-0.248479376559059,-0.419448329209663,-0.28946950979556,-0.52455005079475,-0.824535842872843,-0.688836148711778,-0.706177226612081,-1.2440605893385,-1.57582092596872,-0.15586167521149,-0.189355803468096,-0.22219613646308,-0.253748415913314,-0.283366951683089,-0.310366014717624,-0.33408123637836,-0.353837347875846,-0.219877223356302,-0.255003819241438,-0.289390554531287,-0.322353714815844,-0.353256162630953,-0.381362018195049,-0.405975067419742,-0.426360023245593,-0.288971248821752,-0.32602404738845,-0.362197739253149,-0.396846073371581,-0.429284840807408,-0.458755246200566,-0.484515938142442,-0.505773337233881,-0.362859494826294,-0.402114609747152,-0.440388414553601,-0.477023259934638,-0.511281508183341,-0.542428554375082,-0.569640491720876,-0.592085279385492,-0.441239017419298,-0.48301475430863,-0.523693014785031,-0.562605412239675,-0.599035872059695,-0.632204911091123,-0.661231595491313,-0.685249893088157,-0.523755685908769,-0.568355236801606,-0.611760547095723,-0.65331362587152,-0.692279108634988,-0.727836143779482,-0.759115703506864,-0.785155316228593,-0.610060396926913,-0.657790852452302,-0.704244229854539,-0.748770910086792,-0.790639122164212,-0.829034045315839,-0.863039383507201,-0.891612300282618,-0.699770606662194,-0.750914338086489,-0.800723443674403,-0.84857419169812,-0.893747275206239,-0.935415478029973,-0.972635278419181,-1.00435236137858
